TAZID,CO_TAZID,DEVACRES,HH_19,JOB_19,JOBAUTO_19,HHAUTO_19,JOBTRANSIT_19,HHTRANSIT_19,COMPAUTO_19,COMPTRANSIT_19,HH_30,JOB_30,JOBAUTO_30,HHAUTO_30,JOBTRANSIT_30,HHTRANSIT_30,COMPAUTO_30,COMPTRANSIT_30,HH_40,JOB_40,JOBAUTO_40,HHAUTO_40,JOBTRANSIT_40,HHTRANSIT_40,COMPAUTO_40,COMPTRANSIT_40,HH_50,JOB_50,JOBAUTO_50,HHAUTO_50,JOBTRANSIT_50,HHTRANSIT_50,COMPAUTO_50,COMPTRANSIT_50
1403,351403,771.01,109.0,0.0,111309,84151,0,0,111309,0,678.3,0.0,178880,124672,0,0,178880,0,1601.2,0.0,219395,147259,0,0,219395,0,2293.2,0.0,237332,160108,1690,2150,237332,1690
1404,351404,1359.86,1040.2,252.3,105302,80394,557,673,102357,571,1369.7,304.5,158025,110956,860,806,152722,854,1647.3,355.0,185305,125444,994,905,178486,984,1863.0,415.7,198828,134981,1116,1016,191183,1104
1405,351405,800.25,708.2,232.5,88690,67494,512,707,85434,542,742.8,1009.0,129635,90415,855,817,112502,839,772.2,1428.3,164420,111536,974,907,136679,939,788.0,2019.7,171564,116176,1072,986,137791,1019
1406,351406,250.94,226.8,34.2,132296,98640,1951,1873,129706,1945,313.0,40.7,201965,138096,2868,2614,197550,2850,387.3,41.5,261152,173591,3259,3035,255892,3245,430.3,41.8,293655,195452,3657,3617,288164,3654
1407,351407,223.69,206.8,157.3,139903,103565,2242,2281,129145,2254,285.2,165.7,214783,146189,3401,2930,197694,3283,342.3,170.0,256777,170690,3968,3362,237103,3830,377.2,172.3,285150,189894,4518,3957,264402,4396
1408,351408,199.7,369.3,121.2,152672,111030,784,921,146276,805,425.0,159.3,238205,159800,1294,1130,224381,1265,478.0,454.8,285295,188337,1514,1294,250191,1434,508.3,591.3,319586,211117,2650,1889,274580,2335
1409,351409,150.56,103.0,146.2,135280,99651,1825,2001,119614,1902,136.7,148.5,207844,141928,2480,2587,182608,2521,157.3,148.5,264849,176275,2947,2972,232940,2956,179.0,148.5,293390,195351,3259,3411,260461,3310
1410,351410,126.54,155.0,401.3,143595,105252,2204,2833,121022,2574,171.0,418.3,218815,148527,3977,3280,177851,3571,182.0,446.0,282541,187208,4644,3667,225934,4064,189.7,461.0,314573,208288,5326,4127,251120,4610
1411,351411,467.47,1605.2,1211.2,145409,106008,1329,1570,133810,1400,2203.3,4477.3,201542,135580,2361,1642,166111,1975,2537.5,5649.7,264830,175401,2683,1790,213814,2174,2731.2,6447.2,319546,210257,3072,2003,255065,2441
1412,351412,641.64,940.5,432.8,121564,89861,1370,1719,115134,1441,997.5,438.3,187972,128608,2327,2062,176064,2274,1032.8,435.7,239380,160729,2716,2330,223567,2638,1059.3,440.0,265090,177472,3098,2642,247387,3006
1413,351413,653.09,1985.0,477.8,146046,105454,1219,1370,141279,1237,2017.2,513.5,203742,136999,2365,1500,195271,2255,2035.3,514.0,265997,176953,2772,1677,254340,2628,2049.5,552.3,296813,196752,3572,2012,282695,3352
1414,351414,553.63,731.2,133.7,102521,77576,644,867,100230,664,762.8,502.2,175360,122066,1164,948,160798,1105,788.0,773.8,223633,153215,1373,1064,197622,1259,805.5,1015.3,249499,170048,1513,1122,214976,1343
1415,351415,311.22,1309.5,211.5,126312,93028,710,956,123584,730,1359.8,236.5,198892,136214,1306,1063,193230,1284,1389.5,243.7,256856,173869,1533,1184,248997,1500,1401.5,249.3,284157,191411,1702,1260,275084,1658
1416,351416,306.6,661.0,240.3,137915,100486,0,0,131651,0,804.7,273.5,219030,148226,0,0,207522,0,988.7,293.2,290771,195066,0,0,276386,0,1113.5,291.8,290104,194903,0,0,276990,0
1417,351417,358.7,62.0,6.2,64062,49870,0,0,63318,0,81.2,491.0,93451,66140,0,0,72273,0,113.3,762.2,133902,91292,0,0,99793,0,140.5,1035.0,134317,91887,0,0,99614,0
1418,351418,308.46,30.8,45.8,65251,50719,0,0,58694,0,77.8,853.5,95255,67316,0,0,71162,0,119.7,1491.7,128108,87396,0,0,92223,0,139.5,1796.8,137412,93828,0,0,98752,0
1419,351419,482.93,100.0,6.2,90393,68178,0,0,89656,0,144.0,49.7,158827,109471,0,0,150700,0,221.3,126.8,211709,144637,0,0,194624,0,278.2,169.0,237051,160965,0,0,216489,0
1420,351420,450.46,1429.5,29.5,183074,128516,1561,2105,182458,1567,1658.7,34.7,232350,153181,1771,1974,231415,1774,1790.0,39.3,339625,210454,2241,2163,337956,2240,1927.7,44.0,358382,223328,2168,2110,356529,2167
1421,351421,282.75,723.3,1096.0,191906,134304,3493,4731,165648,4057,870.5,1353.0,247283,161681,5063,5361,207031,5203,988.8,1562.5,333020,208928,6575,6125,272809,6357,1052.5,1655.3,354811,222993,6463,6045,290290,6258
1422,351422,341.83,1213.7,287.0,207012,142349,4455,5324,199536,4556,1245.7,322.2,273768,175441,6072,5760,261114,6031,1265.0,363.7,352725,220163,8719,7438,333320,8532,1283.8,427.7,375224,234100,8477,7332,351401,8284
1423,351423,342.35,1673.8,114.0,194425,136988,4337,5473,192340,4378,1679.8,129.5,256379,167780,6559,6451,252643,6554,1683.2,135.0,335563,213397,8042,7312,329985,8009,1685.2,138.0,359284,228246,7905,7168,353053,7870
1424,351424,332.23,256.2,153.8,157879,114050,1071,1523,146958,1184,573.5,161.5,210859,141868,2379,2451,201301,2389,855.0,165.2,279533,180383,3285,2880,269287,3243,1072.7,167.8,290280,187525,3310,2859,281334,3270
1425,351425,235.33,238.3,833.5,171321,122932,1976,2941,139426,2612,508.8,1273.2,214625,144514,3805,3998,173378,3918,663.5,1521.5,284417,184267,5477,4824,226563,5099,769.3,1638.5,297421,192608,5518,4807,238211,5116
1426,351426,394.93,477.5,115.8,187341,134053,3497,4954,181041,3669,530.2,279.7,248130,164298,5306,5670,228722,5391,562.0,345.5,331705,212875,7256,6737,299822,7117,590.3,388.7,357258,229020,7417,6724,320526,7219
1427,351427,250.13,688.3,0.0,198097,139351,3515,5077,198097,3515,692.0,0.0,262465,171739,5237,5773,262465,5237,693.2,0.0,338430,216294,7357,6949,338430,7357,692.3,0.2,361897,231021,7485,6927,361874,7485
1428,351428,146.19,482.2,30.8,201412,140965,2606,3609,199351,2641,497.0,62.2,266664,173972,3865,4180,260481,3886,501.8,125.0,340300,216906,5917,5341,324337,5843,504.7,189.5,329799,210402,5869,5253,307561,5754
1429,351429,970.35,0.0,656.7,220088,148008,3917,4666,148008,4666,0.0,916.8,292124,184534,4290,3989,184534,3989,0.0,1047.2,357864,222557,5100,4467,222557,4467,0.0,1149.2,335414,208984,5144,4406,208984,4406
1430,351430,286.9,1839.3,1220.7,242566,157636,5058,5034,219768,5051,1894.0,1266.8,325906,200358,6542,4853,291206,6075,1920.8,1270.7,392488,237952,8501,6040,348762,7805,1948.2,1271.2,369765,224756,8246,5916,328499,7583
1431,351431,223.95,810.3,150.7,261336,167038,4903,4134,252544,4831,815.2,187.0,353721,214183,6667,4568,337559,6424,819.8,219.8,421299,252754,8437,5610,398061,8047,819.2,260.7,402993,242179,8508,5635,376864,8041
1432,351432,298.57,109.8,4729.7,209990,138806,6415,6206,141674,6214,513.8,5707.5,279016,174006,6016,4143,188306,4398,942.3,6389.0,338037,207455,7297,5209,233342,5623,1211.5,7546.2,363518,221227,7187,5232,250889,5639
1433,351433,304.82,1204.3,269.2,273568,172646,9000,6991,262467,8779,1226.0,323.8,332087,201691,11628,8222,314998,11181,1255.5,302.2,392196,235679,13425,9272,372546,12904,1260.0,310.5,412532,247928,13685,9401,391034,13126
1434,351434,321.01,804.2,60.0,288732,177627,9764,7954,284331,9693,831.3,65.8,378407,225981,11338,8378,371815,11210,857.3,67.3,440116,261668,17472,11594,432134,17209,884.0,69.0,453656,270703,17689,11857,445346,17424
1435,351435,320.61,919.5,35.0,302589,181917,8902,7008,300102,8863,933.3,41.8,391501,229824,8774,5788,387469,8700,958.7,43.3,449410,263816,17057,10820,444541,16894,1005.5,44.0,468422,276685,17169,11118,463441,17012
1436,351436,302.25,699.7,481.2,257219,163954,9561,6579,231527,8740,720.3,523.7,333021,204309,12927,8154,295259,11527,726.2,582.3,355710,217553,14394,9276,311011,12738,733.7,676.7,376434,229547,14773,9630,323569,12922
1437,351437,321.95,662.7,247.7,277120,172782,11027,7347,259251,10397,687.8,282.7,324920,197541,11916,7342,300705,11047,720.0,288.2,379764,229575,20063,11983,350817,18506,755.3,291.8,398438,240945,20491,12389,368416,18947
1438,351438,321.86,761.5,233.0,290513,176586,10012,6480,274029,9501,787.7,258.2,365691,218006,11562,6204,342405,10717,822.8,251.7,423420,252368,19051,11091,397025,17823,848.2,254.0,445794,266167,19372,11424,418065,18145
1439,351439,322.07,479.0,2109.8,338235,194738,12410,7783,236511,9130,513.5,2175.3,424340,241626,26539,15004,295065,18378,546.3,2193.0,477304,273464,29402,16515,333515,20312,569.7,2201.8,501993,289676,29392,16883,352940,20611
1440,351440,319.82,974.8,1011.5,315071,184415,13024,7034,267441,10841,1105.2,1133.3,389879,225917,29097,14964,329325,23877,1200.5,1218.7,445333,258886,32198,16840,375014,26406,1269.7,1289.7,426175,249540,32354,17339,358627,26612
1441,351441,308.66,1240.0,1554.8,355030,200712,18227,10278,291850,14973,1272.8,1606.5,440143,247332,30934,17240,359380,25198,1301.3,1620.5,492216,278764,35415,19390,401240,28585,1346.5,1623.7,517486,295304,35456,19974,423354,28897
1442,351442,195.83,525.2,0.0,348583,194619,12625,7284,348583,12625,543.2,0.0,424110,237040,17506,10079,424110,17506,565.2,0.0,471055,266125,21592,12273,471055,21592,596.0,0.0,493949,281104,21900,12763,493949,21900
1443,351443,110.0,354.0,79.0,331605,185924,15475,8357,315605,14693,399.3,92.5,407016,228521,21208,11494,386162,20073,437.7,96.5,453857,257430,26934,14271,431028,25463,454.8,97.5,480898,274173,27691,15226,457004,26250
1444,351444,323.45,1017.2,768.7,298795,172811,13901,7135,261670,11907,1094.8,991.0,368478,211459,25725,13098,314971,21422,1168.0,1157.3,416531,240275,28928,15139,351057,23806,1226.0,1308.5,440593,255189,28973,15518,367512,23670
1445,351445,288.89,481.8,333.3,289834,166092,30595,12640,255600,25628,572.2,611.7,354552,202011,38521,17182,296728,30432,650.0,756.7,399003,228743,42500,19977,329227,33270,761.0,875.3,423546,244062,45483,22412,349568,35974
1446,351446,165.01,7.2,0.0,354585,195671,15345,7502,354585,15345,8.3,0.0,423850,235719,19416,10007,423850,19416,8.7,0.0,468129,263931,24805,12583,468129,24805,9.0,0.0,495611,281334,25536,13407,495611,25536
1447,351447,91.44,198.5,18.8,333100,184083,20641,9893,325685,20106,238.7,19.3,398350,221553,26618,13469,390547,26038,263.8,19.5,439653,247846,32773,16415,431553,32082,267.5,25.8,465303,263977,33896,17645,454123,32994
1448,351448,115.0,246.8,5.5,380531,205632,21172,9456,378402,21029,253.8,5.5,451124,248781,26145,12520,448650,25979,261.8,6.3,493968,277670,41670,19725,490907,41359,273.3,6.7,522615,295720,43448,21420,519274,43124
1449,351449,137.81,863.8,659.8,346070,189406,18486,8836,299554,15621,960.0,811.2,421168,233369,26116,12844,360042,21796,1022.7,960.8,465456,261980,29591,14814,392382,24284,1173.7,1059.5,494631,280038,31209,16194,418459,25880
1450,351450,123.33,5.3,4324.0,357930,195366,33329,15020,195726,15061,4.0,5126.5,434069,239933,42772,20297,240198,20328,75.0,5411.7,479838,269220,47104,23413,274002,23951,390.7,5608.7,509192,287516,50543,26084,310249,28592
1451,351451,139.81,1590.7,313.8,344551,188477,36704,14602,329203,34531,1724.8,400.8,419324,231509,45722,19446,397320,42643,1780.2,394.7,460704,258094,50214,22565,437039,46984,1889.7,390.7,495869,278824,53560,25283,471575,50395
1452,351452,305.74,558.3,131.5,352538,193220,17880,7360,334182,16667,905.7,1364.5,389167,214671,22982,10028,308468,16991,1186.5,2697.3,428848,239686,26195,12051,319976,18054,1385.0,3718.3,483269,269984,27737,13562,350877,18938
1453,351453,117.63,3.0,464.0,371795,200130,18227,7860,202114,7979,2.8,497.0,448663,245765,26719,12307,247747,12448,25.3,484.3,496878,276532,29823,14198,294276,15456,225.2,526.8,527531,295386,31576,15800,391075,22303
1454,351454,138.35,245.3,779.5,357015,194470,31562,12917,253430,19680,289.5,813.3,437804,240905,40521,17726,316510,26478,349.8,856.2,481268,268647,44467,20470,355078,30225,488.2,870.3,521384,292029,47071,22808,401940,34435
1455,351455,273.64,210.5,145.5,170616,123789,1915,2346,157669,2034,355.7,390.7,219603,147969,3427,3140,191990,3316,476.2,501.5,317766,202004,4529,3735,273103,4223,588.3,683.7,340176,217058,4737,3818,289121,4356
1456,351456,562.3,1438.3,350.3,193801,138442,4598,5289,187232,4680,1565.3,608.5,253753,167710,7818,6759,238121,7626,1622.3,794.3,343246,219337,10466,8428,315238,10006,1661.2,1016.8,370447,236289,10825,8623,333991,10227
1457,351457,449.88,1128.5,523.3,199714,141025,4729,5102,187738,4805,1146.5,618.3,263821,172871,9627,7044,242406,9019,1158.2,645.7,352947,225364,11452,8047,321108,10602,1167.3,663.3,382248,243784,12327,8465,346624,11333
1458,351458,319.68,770.5,0.0,200116,139679,2264,1788,200116,2264,779.3,0.0,263927,171533,4917,2816,263927,4917,787.8,1.5,343954,219063,5654,3257,343812,5651,797.0,6.2,371583,236179,5986,3523,370944,5975
1459,351459,551.46,53.2,2200.0,216454,145984,3495,3010,148937,3031,124.3,2436.0,287291,182254,4015,2517,190870,2640,277.3,2560.5,353756,220433,5383,3590,240920,3865,365.3,2647.2,376928,233337,5661,3762,259841,4113
1460,351460,253.6,1133.3,300.5,228037,152321,4933,3390,218356,4735,1165.0,322.7,302795,190447,4582,2378,287451,4281,1201.3,320.7,371354,230091,6076,3468,351949,5718,1243.2,334.2,359819,222348,6347,3596,340463,5960
1461,351461,130.9,326.3,4.2,205877,137713,4339,2941,205395,4329,352.5,28.0,277042,174170,4578,2420,272578,4484,388.5,87.7,337724,208915,6495,3876,322439,6184,426.0,147.5,364926,223858,6790,4012,340339,6306
1462,351462,93.22,153.3,322.0,233001,154491,4841,4207,190817,4500,156.3,393.2,295511,185306,8771,4745,230535,6398,158.0,403.0,367517,227028,10149,5631,282747,7423,159.7,445.5,402867,247041,10556,5960,304742,7662
1463,351463,320.62,1269.3,410.2,224698,146269,19372,9919,212809,17939,1311.7,475.8,292160,181285,26391,13047,273134,24101,1333.2,511.7,349571,214099,29479,14996,324334,26781,1345.7,541.8,378534,230442,31721,16758,349349,28772
1464,351464,270.39,664.8,660.5,263847,166588,15834,8861,229364,13362,680.0,714.3,338724,206174,20269,10691,289025,16678,686.3,688.2,398703,240962,26815,14575,339665,22234,695.0,713.7,427772,258283,28414,15802,362518,23558
1465,351465,51.78,3.7,2353.5,240139,156908,18859,10276,157144,10300,58.7,2499.5,300396,186534,24209,12745,191032,13198,85.7,2537.7,365032,223965,27348,14559,231524,15244,98.3,2569.5,401353,244866,28904,15952,254106,16717
1466,351466,109.41,216.8,145.7,245758,158914,23698,12603,222232,20692,483.3,336.8,298819,185060,30123,15694,266435,26015,608.5,423.5,358435,219822,33773,17891,317772,29114,678.7,504.8,388841,237408,35906,19791,341599,30879
1467,351467,210.6,390.7,673.8,255269,161918,19532,10101,209705,14929,391.5,802.0,334904,203860,27966,14087,264253,20484,424.8,815.8,361319,219456,33231,17017,285577,24574,449.3,918.8,386482,234399,35445,18821,302093,26221
1468,351468,207.62,477.8,179.3,277046,170416,20685,10277,258725,18896,496.2,198.2,348730,209115,24528,11792,322799,22162,512.5,213.0,405649,242613,33465,17334,373261,30261,536.5,231.7,432797,259065,35680,19130,396590,32231
1469,351469,146.56,140.3,580.8,301373,179571,27593,12449,216607,17054,287.5,742.8,373307,219327,37313,17881,281530,25731,408.3,803.3,391006,230206,42639,21363,304187,31152,493.2,887.7,414955,245449,44761,23098,326273,33428
1470,351470,135.51,244.2,72.3,268743,164770,23348,11965,254118,21747,266.0,94.0,337440,201847,27220,12751,314671,24790,315.0,88.3,391931,234156,37229,19477,369329,34686,359.7,93.8,419216,251103,39560,21418,396157,37071
1471,351471,194.57,462.8,127.3,289944,172023,26190,11699,274378,24278,528.8,146.5,359377,209963,39743,18445,338967,36834,585.3,184.0,373564,218409,44517,21410,349064,40868,702.0,230.0,399432,234463,46761,23277,371968,42852
1472,351472,137.48,66.2,293.7,264977,163691,24113,12041,193026,15537,70.0,307.5,340360,204022,30660,14177,242881,18875,70.8,307.5,400157,239525,37142,19062,284261,24097,72.3,308.3,427241,256163,39411,20891,303691,26036
1473,351473,138.83,198.8,777.2,286284,171462,12929,5645,207782,7949,200.7,811.7,330103,193909,32187,15123,235060,20279,202.7,818.2,380111,223927,35636,17544,269759,22853,204.8,821.2,405554,239388,36855,18512,287631,23837
1474,351474,88.03,89.0,896.5,309716,181141,35090,15932,200714,18848,436.3,716.8,382851,221326,47541,22382,304663,35363,635.7,836.7,397951,230884,53975,26391,324474,41843,771.5,884.2,432175,251395,56645,28632,357820,45124
1475,351475,249.73,881.8,734.3,302717,177470,25990,11490,263233,21419,936.3,1094.5,372521,215895,39244,18301,309821,30860,907.5,1401.5,383575,222945,43724,21019,306555,32837,893.0,1660.7,413926,241933,46199,23180,322541,33968
1476,351476,301.17,45.0,187.2,315695,181675,28339,11734,222288,16766,112.8,889.2,350910,200856,34665,15705,228130,19151,173.5,1389.0,397498,228550,40553,19856,257803,23440,213.2,1901.5,429470,247946,43119,22145,276146,25403
1477,351477,142.17,453.0,1024.3,292054,171919,11760,4761,225309,7871,471.7,1039.3,337034,195398,33274,15508,258118,23376,483.0,1064.2,384950,224292,36546,17780,293714,25889,489.5,1091.7,411837,240597,38011,18888,313169,26993
1478,351478,300.72,429.7,1015.8,270828,156200,9911,3909,205888,6511,475.3,1059.2,344618,195365,18393,7840,261040,12484,521.5,1079.8,391680,224658,20736,9508,299386,14532,561.2,1093.7,421814,242721,21720,10162,324572,15444
1479,351479,151.05,776.5,372.0,353367,194278,13998,5458,320053,12210,1005.2,425.2,406614,223839,18447,7599,371053,16336,1180.5,444.5,448420,250201,21819,9284,412065,19520,1410.5,453.8,525049,291935,23882,10690,486825,21719
1480,351480,253.15,2.0,4192.0,315557,172623,13279,6211,172746,6217,6.2,4473.8,387813,212727,22261,10203,213151,10232,14.3,4528.7,442631,245644,29472,13722,246682,13805,19.7,4521.2,498059,277268,31497,15013,278835,15130
1481,351481,468.4,5.0,1792.7,178805,129155,9553,5798,129404,5817,5.0,2149.7,233835,157485,15490,9954,157794,9976,5.0,2379.0,333311,212615,18048,11462,213039,11485,5.0,2567.2,356870,228363,20434,13511,228772,13533
1482,351482,310.43,477.8,1085.5,184690,132657,12618,6947,155721,9461,493.7,1140.0,241058,160584,18972,10825,195291,14339,498.2,1173.7,344463,218862,21710,12492,271081,16325,501.3,1223.2,372304,237460,24144,14504,291669,18380
1483,351483,153.9,393.2,0.0,196767,138984,18321,9757,196767,18321,399.5,0.0,263211,172285,27462,14875,263211,27462,401.3,0.0,356384,226211,31131,17222,356384,31131,402.3,0.0,388372,246254,34804,20302,388372,34804
1484,351484,125.05,272.3,0.2,186565,132314,8525,5079,186543,8523,275.2,0.7,250714,165237,13217,7832,250590,13209,282.2,1.5,336982,215446,15220,9009,336598,15200,283.5,2.7,367251,234354,16981,10361,366484,16943
1485,351485,434.81,7.5,180.0,170406,123505,9299,5420,126792,5692,41.7,543.5,226805,152620,15819,10137,161407,10810,79.2,669.5,319072,205109,18734,11773,223970,12925,91.0,1497.8,344954,222179,20893,13802,233306,14445
1486,351486,113.43,301.5,27.2,203868,141598,12692,8214,200910,12479,313.8,34.0,275666,178076,19979,12051,269979,19518,326.5,34.8,360235,226614,22980,13842,352248,22433,342.8,35.8,392618,246585,25483,15840,383877,24906
1487,351487,214.84,507.8,0.0,207424,141592,8037,5770,207424,8037,513.5,3.3,279131,178452,11781,7222,278763,11764,518.7,6.2,355373,222390,13463,8226,354432,13426,521.7,7.2,386150,240910,14752,9222,384939,14706
1488,351488,165.29,342.5,164.3,225247,150155,4064,3446,209507,3935,350.2,177.5,311963,195362,8147,4571,285789,7345,354.5,188.3,353415,219051,9433,5392,321087,8461,357.5,179.7,386605,238125,9802,5708,351778,8842
1489,351489,324.85,684.2,180.7,191888,132708,11565,6838,184348,10963,687.8,201.5,259739,168275,17997,10525,246630,16926,692.3,206.5,332709,209755,20679,12125,314138,19387,700.5,212.0,362130,227839,23118,14029,341214,21702
1490,351490,147.01,202.2,125.5,213261,142897,1429,1255,195284,1385,206.8,135.3,294516,186148,7552,4254,265040,6655,208.3,142.7,368850,229617,8373,4764,328460,7326,210.8,146.8,408541,252454,9114,5298,362025,7977
1491,351491,294.85,710.0,0.0,189339,129884,3367,2718,189339,3367,725.0,0.0,259488,167519,7396,5147,259488,7396,734.0,0.0,328359,206812,8327,5802,328359,8327,736.8,0.0,360082,226068,9002,6320,360082,9002
1492,351492,153.84,271.5,106.7,209284,140013,693,1122,196919,770,274.0,108.8,290534,183405,7419,4921,270732,6957,275.2,111.3,363617,226590,8294,5541,336986,7758,276.2,112.7,403385,249732,8932,6043,372778,8356
1493,351493,110.37,12.2,55.8,199409,132065,10717,5534,151150,7003,14.0,293.5,269655,168466,13492,6832,176267,7345,15.0,341.5,327510,201875,15332,7947,210492,8453,17.2,361.7,360142,220564,15738,8383,230664,8915
1494,351494,59.9,0.0,289.5,245301,158526,20473,10426,158526,10426,0.0,290.0,328196,201765,28254,14310,201765,14310,0.0,290.0,361445,221045,31673,16343,221045,16343,0.0,286.3,391182,238130,33590,18004,238130,18004
1495,351495,165.16,340.8,302.5,249757,159250,19473,9939,219963,16334,354.5,379.3,330615,201709,28107,14122,281724,22803,371.2,404.5,394038,238832,33216,16861,332897,26773,394.0,412.5,424322,256748,35441,18642,359037,28897
1496,351496,158.75,279.0,324.7,231437,150510,3038,1525,199753,2446,356.2,355.2,315636,195673,8648,4567,272109,7167,464.2,354.8,384452,236408,9488,5053,338093,8099,606.5,347.0,422171,258320,10232,5525,379800,9015
1497,351497,155.4,329.8,0.0,239264,153005,3386,1669,239264,3386,330.3,0.0,320551,196635,9257,4549,320551,9257,331.0,0.0,384502,234763,10810,5638,384502,10810,331.3,0.0,413485,251794,11580,6120,413485,11580
1498,351498,258.78,384.3,425.7,223119,145867,1215,1822,193778,1445,391.2,424.0,305913,190186,9000,5766,261669,7764,398.2,438.5,376420,231828,9935,6432,319097,8546,404.2,453.2,415419,254563,10495,6919,350111,9043
1499,351499,241.24,403.2,101.2,230773,148010,777,1125,220688,819,450.0,123.5,311168,191356,10080,5666,294935,9482,497.3,128.7,376629,230229,11085,6311,357051,10447,552.0,131.0,410473,250257,11574,6745,390224,10963
1500,351500,150.63,205.3,310.3,260096,161737,9771,4307,215320,7284,229.0,359.2,336746,202481,15778,7347,273306,11795,252.5,367.8,397531,238466,20794,10654,323580,16080,268.8,375.7,423438,254376,21371,11157,345660,16672
